glcm_contrast,glcm_correlation,glcm_energy,glcm_homogeneity,mean_intensity,variance,entropy,lbp_bin_0,lbp_bin_1,lbp_bin_2,lbp_bin_3,lbp_bin_4,lbp_bin_5,lbp_bin_6,lbp_bin_7,lbp_bin_8,lbp_bin_9,region_area,region_perimeter,major_axis_length,minor_axis_length,label,class
23.620802,0.99242663,0.17604046,0.47113216,37.105957,1558.2189,8.542417,0.007736206,0.023956299,0.022842407,0.17134094,0.24639893,0.18312073,0.062805176,0.039016724,0.20707703,0.035705566,22137.0,4393.28,230.36111,198.48703,1,Autism
23.519133,0.99339896,0.18931836,0.487299,36.204483,1779.1495,8.348552,0.00793457,0.022064209,0.02166748,0.17358398,0.2447815,0.17726135,0.05960083,0.039398193,0.21943665,0.03427124,22188.0,3042.043,228.5651,186.19133,1,Autism
13.75098,0.9914823,0.18493637,0.5000461,24.906708,806.10266,8.067875,0.0076293945,0.025863647,0.02330017,0.17098999,0.21890259,0.186203,0.06480408,0.043273926,0.21832275,0.04071045,22088.0,3903.3486,227.5526,195.4942,1,Autism
31.403906,0.9932915,0.18510082,0.47130197,41.496536,2337.626,8.683317,0.007232666,0.020385742,0.019485474,0.16874695,0.2685547,0.17738342,0.056228638,0.038848877,0.21209717,0.031036377,21577.0,3564.897,223.69899,189.63077,1,Autism
47.81307,0.99408525,0.19958718,0.48170334,50.791138,4035.455,8.605157,0.0071258545,0.020629883,0.016967773,0.16781616,0.26524353,0.17703247,0.052886963,0.037994385,0.22409058,0.030212402,20176.0,2882.6277,216.3096,171.73474,1,Autism
18.668045,0.9918061,0.18972974,0.5006423,27.323029,1137.2397,8.191359,0.008102417,0.023468018,0.022003174,0.17462158,0.2314148,0.17687988,0.0637207,0.041397095,0.22169495,0.036697388,21551.0,3379.2046,237.32365,174.06996,1,Autism
46.43122,0.99548525,0.17378502,0.44786164,70.405594,5140.4795,9.092208,0.007095337,0.02078247,0.021606445,0.17008972,0.27792358,0.1784668,0.053237915,0.036575317,0.20314026,0.031082153,21407.0,3694.4543,233.01141,191.08994,1,Autism
36.423237,0.99423194,0.18178889,0.45566544,50.237015,3154.2295,8.866918,0.0074005127,0.019088745,0.019897461,0.17016602,0.27095032,0.18055725,0.05580139,0.034439087,0.20994568,0.03175354,23533.0,2831.1963,231.04826,192.94882,1,Autism
45.53476,0.993819,0.18598026,0.47357625,52.356247,3679.0593,8.728932,0.006881714,0.022338867,0.019699097,0.17138672,0.26397705,0.1720581,0.059066772,0.03945923,0.2130127,0.03211975,23582.0,2798.2786,225.65317,183.48373,1,Autism
47.421276,0.99349546,0.1889338,0.47002286,50.34192,3640.2156,8.795737,0.007156372,0.020843506,0.019546509,0.16758728,0.27018738,0.17514038,0.054626465,0.038726807,0.2140503,0.03213501,20812.0,3219.836,226.18031,171.3018,1,Autism
29.029335,0.9930546,0.18644108,0.47801924,40.403885,2087.471,8.529155,0.007736206,0.021987915,0.021148682,0.16978455,0.2503662,0.17933655,0.060333252,0.037460327,0.21765137,0.034194946,24366.0,2884.32,229.90509,188.76135,1,Autism
24.197182,0.99436307,0.20194823,0.5163522,36.556778,2142.6292,8.140377,0.0073242188,0.022460938,0.01927185,0.16793823,0.23518372,0.17974854,0.061141968,0.042816162,0.22964478,0.034469604,19823.0,2805.7395,244.69495,170.38858,1,Autism
51.409313,0.99499786,0.18325342,0.46029514,66.648315,5135.0723,8.958057,0.007507324,0.020233154,0.01876831,0.17054749,0.27638245,0.17385864,0.05404663,0.03694153,0.21183777,0.029876709,16611.0,3720.6309,221.43945,199.75552,1,Autism
36.192554,0.9925659,0.19040819,0.47478366,40.149963,2430.426,8.61928,0.007537842,0.021530151,0.018615723,0.1694336,0.2642975,0.17622375,0.05595398,0.038757324,0.21583557,0.031814575,19796.0,3767.4897,220.4083,178.10258,1,Autism
42.610126,0.9960327,0.18104565,0.46373332,70.77658,5367.861,8.861351,0.0073242188,0.021118164,0.021347046,0.17178345,0.26457214,0.17767334,0.057174683,0.037628174,0.20973206,0.03164673,20407.0,2739.646,205.37001,175.84085,1,Autism
43.79179,0.995472,0.19548096,0.47850665,60.17862,4830.076,8.62414,0.006729126,0.019836426,0.01777649,0.16998291,0.2722473,0.17372131,0.051437378,0.03755188,0.21994019,0.030776978,12007.0,3295.0146,215.22194,195.57516,1,Autism
52.8231,0.9953452,0.17762287,0.44826594,71.53963,5670.7686,9.146554,0.0072631836,0.019195557,0.019332886,0.16654968,0.2904358,0.17433167,0.05168152,0.035964966,0.2054596,0.029785156,21121.0,3889.828,227.77121,192.2161,1,Autism
24.456755,0.99349976,0.18138209,0.48486915,39.643982,1879.3727,8.40441,0.008422852,0.02355957,0.021392822,0.17480469,0.23995972,0.17869568,0.061553955,0.04182434,0.21308899,0.036697388,24898.0,3027.4817,223.21835,194.30226,1,Autism
48.490547,0.9951579,0.17846999,0.4528017,67.324844,5004.4863,9.060214,0.0079956055,0.021636963,0.019744873,0.16571045,0.2763214,0.17633057,0.055755615,0.035720825,0.20773315,0.033050537,16066.0,2710.9353,216.56584,138.66,1,Autism
46.340225,0.9954968,0.17634858,0.4486255,70.390976,5143.6294,9.076199,0.007247925,0.02027893,0.020950317,0.17074585,0.27812195,0.17649841,0.05519104,0.036621094,0.20399475,0.030349731,21381.0,3676.6492,233.41093,191.0507,1,Autism
36.634987,0.9926318,0.1977309,0.4859087,38.92566,2481.6558,8.501102,0.006652832,0.021621704,0.018478394,0.16998291,0.25508118,0.17660522,0.055496216,0.03845215,0.22589111,0.03173828,19070.0,3439.8604,226.39388,179.35936,1,Autism
54.15346,0.99485224,0.17943478,0.45014915,69.3277,5257.019,9.116365,0.0076446533,0.022109985,0.020248413,0.1643219,0.28070068,0.17138672,0.055343628,0.035354614,0.21116638,0.031723022,13367.0,3776.7964,237.32042,211.37326,1,Autism
50.442524,0.995275,0.1790187,0.45706847,68.20288,5334.2197,8.960112,0.006942749,0.022918701,0.019699097,0.16741943,0.2751007,0.1737976,0.057632446,0.03703308,0.2068634,0.032592773,23407.0,2774.8704,227.58557,191.61302,1,Autism
48.386963,0.99363756,0.20378554,0.48529002,47.407593,3795.7544,8.580227,0.0062408447,0.01991272,0.018173218,0.1673584,0.26895142,0.17530823,0.051345825,0.036331177,0.22834778,0.028030396,17975.0,3169.2146,211.354,180.10533,1,Autism
45.316284,0.99385923,0.18890378,0.4747345,52.370987,3685.3943,8.704839,0.0076293945,0.021881104,0.01965332,0.16752625,0.26809692,0.17062378,0.057724,0.037384033,0.2171936,0.032287598,23130.0,2756.2664,227.26744,181.79507,1,Autism
16.753477,0.98952484,0.17589197,0.49474943,23.559723,798.41516,8.242607,0.008331299,0.026153564,0.023284912,0.17301941,0.22393799,0.18495178,0.06959534,0.04396057,0.20710754,0.039657593,21908.0,4320.1133,224.56729,192.425,1,Autism
31.828125,0.9931973,0.18586884,0.4703504,41.465256,2336.418,8.696679,0.0071411133,0.020141602,0.0206604,0.1719513,0.26361084,0.17652893,0.056274414,0.03768921,0.21385193,0.03215027,21655.0,3589.4473,223.78629,189.40588,1,Autism
36.332138,0.9925408,0.1898582,0.47461468,40.18039,2431.595,8.63225,0.0069274902,0.0206604,0.018814087,0.17076111,0.26565552,0.17314148,0.055908203,0.037765503,0.21669006,0.033676147,19677.0,3759.4897,219.92369,178.88014,1,Autism
46.75757,0.9954556,0.17189601,0.44576842,70.424225,5142.82,9.122324,0.0069732666,0.021911621,0.021148682,0.16838074,0.27693176,0.17826843,0.0579834,0.036193848,0.20050049,0.031707764,21291.0,3665.2532,232.87596,190.7798,1,Autism
49.5485,0.99565405,0.17728859,0.44540423,72.67752,5697.794,9.122501,0.00680542,0.021530151,0.019256592,0.16966248,0.28375244,0.17388916,0.05342102,0.037078857,0.20480347,0.029800415,14555.0,2271.7852,192.2488,140.05263,1,Autism
41.88257,0.99535286,0.16757914,0.4351339,68.22064,4505.8843,9.268845,0.0074920654,0.020019531,0.022232056,0.16992188,0.28422546,0.18104553,0.055618286,0.03250122,0.1963501,0.030593872,16874.0,2449.9932,192.75668,155.729,1,Autism
19.140839,0.99245834,0.1986154,0.51547486,28.467575,1266.8082,7.9631114,0.008071899,0.023788452,0.020736694,0.17134094,0.22193909,0.18121338,0.063064575,0.043945312,0.22822571,0.03767395,22315.0,2715.2725,219.97922,177.62167,1,Autism
43.81354,0.9954622,0.19469617,0.47730023,60.144485,4822.05,8.6366005,0.0066986084,0.021362305,0.016937256,0.16879272,0.2696991,0.17445374,0.052963257,0.038330078,0.21984863,0.030914307,13092.0,3641.969,210.11394,189.24966,1,Autism
38.079136,0.9939437,0.1797579,0.45955646,48.208374,3139.8708,8.869869,0.0066986084,0.020111084,0.02015686,0.16870117,0.2788086,0.17854309,0.055404663,0.038116455,0.20283508,0.03062439,21596.0,3258.0674,224.21825,187.28984,1,Autism
48.10101,0.9950775,0.18235758,0.46325696,64.00307,4881.9443,8.907126,0.0075531006,0.02192688,0.020751953,0.16972351,0.2675476,0.1759491,0.0552063,0.038238525,0.2111969,0.031906128,21760.0,3279.3638,225.75703,187.55836,1,Autism
35.281864,0.9938567,0.18645757,0.48606458,49.39238,2869.196,8.48771,0.007736206,0.023651123,0.02017212,0.16938782,0.25022888,0.17306519,0.06173706,0.040878296,0.21774292,0.03540039,23720.0,2837.6877,232.24712,189.39394,1,Autism
16.976364,0.992743,0.17181529,0.48713258,32.511627,1168.7533,8.32884,0.009185791,0.025283813,0.02458191,0.17228699,0.22850037,0.18351746,0.07136536,0.042144775,0.20457458,0.03855896,25189.0,3533.2583,235.53069,200.0864,1,Autism
23.51103,0.9933968,0.18878005,0.49098796,36.212997,1777.9349,8.350185,0.007537842,0.022613525,0.020233154,0.17190552,0.243927,0.18081665,0.059646606,0.04159546,0.2167511,0.034973145,22159.0,3013.4988,228.32988,186.58086,1,Autism
21.479412,0.9921822,0.18017049,0.48115364,33.756058,1372.3922,8.416677,0.008575439,0.024230957,0.022521973,0.1734314,0.2364502,0.18157959,0.062179565,0.040542603,0.21279907,0.03768921,24542.0,3286.234,237.43832,194.30498,1,Autism
33.391514,0.99448943,0.2048988,0.50582,45.19806,3025.3865,8.215816,0.0067443848,0.02130127,0.018630981,0.17414856,0.24182129,0.17378235,0.057266235,0.041397095,0.23165894,0.0332489,20327.0,2730.9,220.1392,173.37321,1,Autism
50.476578,0.99324155,0.1875804,0.46089947,51.1539,3729.1895,8.966247,0.0066986084,0.019241333,0.019180298,0.16903687,0.27954102,0.17411804,0.05227661,0.0365448,0.21391296,0.029449463,18915.0,3975.2715,217.6765,187.33835,1,Autism
46.74389,0.9932746,0.19473033,0.46391284,47.781906,3469.7976,8.804353,0.006011963,0.01828003,0.017120361,0.17173767,0.28388977,0.1691742,0.050079346,0.036483765,0.2193451,0.027877808,18826.0,3553.4065,212.35617,180.58127,1,Autism
36.144104,0.99260306,0.19330418,0.47780907,40.24916,2439.463,8.599536,0.007019043,0.021316528,0.019683838,0.16886902,0.2627716,0.17549133,0.055618286,0.03794861,0.22021484,0.031066895,19634.0,3728.3416,220.20404,178.70866,1,Autism
18.16633,0.991659,0.17663966,0.48519695,29.575409,1087.7655,8.305508,0.007827759,0.02381897,0.023117065,0.17466736,0.23347473,0.18363953,0.06782532,0.041915894,0.20599365,0.037719727,21881.0,3913.5376,227.41248,193.14946,1,Autism
54.904472,0.99181956,0.19317491,0.47370923,41.19757,3348.7698,8.747814,0.0063476562,0.020965576,0.018249512,0.17507935,0.26419067,0.17181396,0.05732727,0.040512085,0.215271,0.03024292,16103.0,3190.6167,227.66408,162.52011,1,Autism
45.874172,0.9956274,0.17063957,0.4482756,70.46315,5243.4683,9.175581,0.007980347,0.02204895,0.021850586,0.16897583,0.27360535,0.17756653,0.059432983,0.036514282,0.19889832,0.03312683,24240.0,2579.976,241.1088,193.43877,1,Autism
43.884438,0.99468577,0.18002033,0.45323533,60.08342,4126.163,8.985318,0.007156372,0.020904541,0.019821167,0.16752625,0.28094482,0.17492676,0.05529785,0.035598755,0.20701599,0.030807495,14021.0,2559.1597,221.94307,156.25151,1,Autism
50.631172,0.9932226,0.1896341,0.46590993,51.134583,3730.2727,8.941023,0.00630188,0.020248413,0.017532349,0.16888428,0.28009033,0.17466736,0.05050659,0.036499023,0.21574402,0.029525757,19135.0,3821.4126,216.80627,187.854,1,Autism
55.13735,0.99176705,0.19507496,0.4756779,41.178696,3341.5166,8.733008,0.006668091,0.019866943,0.0181427,0.17073059,0.26887512,0.17364502,0.053741455,0.038513184,0.2189331,0.030883789,16143.0,3236.4927,227.50284,162.65097,1,Autism
42.00726,0.9947687,0.1878925,0.46763694,56.32634,4010.8525,8.798339,0.0067596436,0.020248413,0.018676758,0.16862488,0.27859497,0.16894531,0.054504395,0.038238525,0.21556091,0.029846191,17049.0,4088.8167,224.02156,179.71582,1,Autism
31.016666,0.9941988,0.19084331,0.48156014,43.276733,2669.5051,8.611601,0.0073547363,0.021133423,0.020401001,0.17045593,0.25775146,0.17263794,0.056610107,0.03804016,0.22259521,0.03302002,21762.0,3106.1973,225.50261,177.11906,1,Autism
24.33102,0.99350107,0.26305962,0.5888826,24.215256,1866.5999,6.702729,0.00579834,0.020233154,0.0137786865,0.17456055,0.20162964,0.16452026,0.054763794,0.043426514,0.28974915,0.031539917,13303.0,1688.7524,186.09349,124.18264,1,Autism
53.279762,0.9953233,0.17798828,0.4503023,71.66759,5693.1294,9.130597,0.0068359375,0.020874023,0.019042969,0.1699524,0.28497314,0.17611694,0.051437378,0.03492737,0.20578003,0.030059814,20766.0,3981.8167,227.6528,192.26312,1,Autism
18.799892,0.9917367,0.18975027,0.5006504,27.252502,1135.6083,8.189506,0.008300781,0.022567749,0.021408081,0.17520142,0.23124695,0.18057251,0.0630188,0.041107178,0.2197876,0.03678894,21549.0,3444.0684,237.83696,173.06009,1,Autism
16.136168,0.9915142,0.17602697,0.49399528,28.891602,949.9424,8.176759,0.00881958,0.024841309,0.023513794,0.17163086,0.22525024,0.1867218,0.06739807,0.04234314,0.20924377,0.040237427,20463.0,5317.72,227.4582,200.9277,1,Autism
20.003492,0.99227047,0.19587864,0.5026738,28.001251,1291.5746,8.177534,0.007446289,0.02130127,0.020339966,0.17449951,0.23612976,0.17887878,0.062149048,0.04032898,0.22505188,0.03387451,18195.0,3875.975,224.6873,174.56157,1,Autism
15.284987,0.99043757,0.12944931,0.4383975,33.845688,800.1351,8.787229,0.010604858,0.029174805,0.03060913,0.17539978,0.23190308,0.18641663,0.07823181,0.042999268,0.1681366,0.046524048,34161.0,3314.8909,241.29378,231.11116,1,Autism
48.758503,0.99359095,0.20069426,0.4809412,47.43033,3797.0122,8.598536,0.006149292,0.019897461,0.018005371,0.17002869,0.26748657,0.1728363,0.05319214,0.04067993,0.22149658,0.030227661,18027.0,3247.0613,211.33908,179.38963,1,Autism
24.24948,0.9900943,0.18298748,0.51046073,32.873215,1222.9459,7.945561,0.008895874,0.027664185,0.024398804,0.16996765,0.21281433,0.18077087,0.07046509,0.044418335,0.21821594,0.042388916,25761.0,2889.3801,228.5124,192.72699,1,Autism
42.26008,0.9953119,0.16324101,0.4287883,68.273285,4506.8296,9.286484,0.0071105957,0.021636963,0.02230835,0.16870117,0.28347778,0.1857605,0.056747437,0.03616333,0.18673706,0.03135681,16861.0,2488.6562,192.71526,155.36281,1,Autism
53.838543,0.99488145,0.17651165,0.45038775,69.34592,5256.4287,9.129981,0.007659912,0.02192688,0.019683838,0.16522217,0.28067017,0.17796326,0.057128906,0.03590393,0.2020874,0.03175354,12847.0,3671.7607,236.01353,212.93863,1,Autism
20.257,0.9921886,0.19309594,0.49748567,28.026688,1294.2743,8.199371,0.0070343018,0.023162842,0.020263672,0.17358398,0.23925781,0.17880249,0.061050415,0.04147339,0.22076416,0.034606934,18260.0,3863.3364,224.61917,174.29706,1,Autism
24.536581,0.99001,0.18418804,0.51131475,32.909424,1227.0674,7.953784,0.008544922,0.02671814,0.024246216,0.17269897,0.21231079,0.17831421,0.07095337,0.042648315,0.22192383,0.041641235,25681.0,2866.652,228.80054,193.06586,1,Autism
49.875214,0.995047,0.16464108,0.43939483,68.69679,5032.569,9.263275,0.0071258545,0.023651123,0.021331787,0.16629028,0.2868805,0.17521667,0.059936523,0.036483765,0.18888855,0.034194946,15956.0,2244.513,195.69981,146.37537,1,Autism
17.954458,0.9923885,0.25760087,0.5930074,19.854263,1176.0814,6.693725,0.0061950684,0.021087646,0.013412476,0.17623901,0.19548035,0.16828918,0.055145264,0.045578003,0.28437805,0.034194946,13633.0,1965.3749,195.11362,125.35937,1,Autism
49.94919,0.9950462,0.17202856,0.44530568,68.67575,5039.2773,9.218627,0.006576538,0.021911621,0.020523071,0.17054749,0.2783966,0.17808533,0.0554657,0.036239624,0.19987488,0.03237915,17372.0,2515.0764,204.97348,148.6719,1,Autism
46.010048,0.9933796,0.19556478,0.4645163,47.7903,3469.4949,8.797568,0.0062713623,0.018371582,0.017196655,0.17019653,0.28347778,0.1690979,0.05079651,0.03527832,0.2217865,0.027526855,18851.0,3512.9507,212.86551,181.09763,1,Autism
36.62051,0.9941917,0.17804056,0.45437616,50.218475,3149.3066,8.8841915,0.0070343018,0.021209717,0.020507812,0.17160034,0.26971436,0.18260193,0.055374146,0.03904724,0.20162964,0.031280518,23368.0,2783.0125,231.35774,193.06216,1,Autism
18.953999,0.9925099,0.19580187,0.5155504,28.429626,1263.0907,7.9663944,0.0076141357,0.023010254,0.020812988,0.17362976,0.22515869,0.17782593,0.06544495,0.044448853,0.22398376,0.03807068,22305.0,2669.917,219.8561,177.47157,1,Autism
14.987852,0.9906212,0.12858774,0.44350678,33.858734,799.9149,8.759219,0.0116119385,0.029327393,0.029876709,0.17327881,0.23092651,0.18838501,0.08161926,0.04348755,0.16384888,0.04763794,34223.0,3230.5293,241.41504,230.84549,1,Autism
50.73407,0.9948602,0.16409442,0.43014422,72.01378,4935.387,9.363096,0.0074157715,0.022140503,0.021774292,0.16641235,0.28855896,0.1756134,0.057754517,0.034713745,0.19346619,0.03215027,16313.0,2263.8623,197.01051,153.77792,1,Autism
31.38531,0.9941631,0.18755075,0.47931793,43.397903,2684.708,8.643299,0.007507324,0.022018433,0.021194458,0.17001343,0.2571106,0.17597961,0.057769775,0.040542603,0.21511841,0.03274536,22044.0,3125.4045,225.92055,178.45868,1,Autism
15.331786,0.99137735,0.17101336,0.48868448,28.257828,888.28357,8.278053,0.008743286,0.024475098,0.024520874,0.17372131,0.22496033,0.18367004,0.06932068,0.043319702,0.20547485,0.041793823,23970.0,3895.3782,231.8584,201.1965,1,Autism
28.39902,0.9948787,0.18754067,0.4899671,50.36409,2771.03,8.354861,0.0076293945,0.023391724,0.021057129,0.17121887,0.24183655,0.17752075,0.060684204,0.039016724,0.22198486,0.03565979,21413.0,4476.162,229.4911,189.76628,1,Autism
27.415993,0.9933922,0.20610651,0.5035495,34.99466,2070.7275,8.17211,0.0072021484,0.019958496,0.018951416,0.17288208,0.24497986,0.17703247,0.055633545,0.04020691,0.23274231,0.030410767,16046.0,3606.4949,244.51309,159.925,1,Autism
23.6339,0.9927191,0.18217227,0.48003447,35.164093,1621.089,8.509426,0.007598877,0.022018433,0.020736694,0.17089844,0.2496643,0.17988586,0.063308716,0.03857422,0.21263123,0.034683228,21414.0,3859.4666,230.90367,193.60457,1,Autism
17.605776,0.99164706,0.16882333,0.4794319,30.972443,1053.0839,8.379141,0.00869751,0.025680542,0.02331543,0.17253113,0.2340393,0.18527222,0.06817627,0.040878296,0.20285034,0.03855896,26911.0,3177.3335,228.66174,203.66722,1,Autism
50.262287,0.99502546,0.16764787,0.44748327,71.82399,5051.491,9.23374,0.0070495605,0.02255249,0.020751953,0.16838074,0.2788391,0.1786499,0.056884766,0.035629272,0.19619751,0.035064697,20587.0,4003.2004,222.337,192.88916,1,Autism
45.463295,0.99384135,0.18883629,0.47498894,52.379303,3686.6328,8.704811,0.007507324,0.021377563,0.019226074,0.16955566,0.26358032,0.17533875,0.05659485,0.037902832,0.2162323,0.032684326,23520.0,2822.2786,225.92102,183.20944,1,Autism
31.281433,0.9920112,0.17093211,0.47750074,43.62062,1957.0107,8.57624,0.008529663,0.024612427,0.02319336,0.17211914,0.23638916,0.18623352,0.06604004,0.040908813,0.2024231,0.03955078,26540.0,3066.5933,233.88,204.28105,1,Autism
43.786198,0.9954739,0.19187196,0.4753687,60.23584,4831.4556,8.653463,0.006958008,0.021057129,0.017196655,0.16886902,0.2705536,0.17497253,0.052246094,0.04043579,0.21524048,0.032470703,12418.0,3474.5122,214.05528,193.94705,1,Autism
18.00556,0.99238145,0.25736946,0.59379387,19.878357,1178.3558,6.6862116,0.006164551,0.02104187,0.014099121,0.17555237,0.19444275,0.16958618,0.056030273,0.045776367,0.28434753,0.032958984,13579.0,1975.5231,195.31009,125.43688,1,Autism
43.543613,0.99495375,0.18321311,0.44998103,60.66919,4311.1045,8.925709,0.0074768066,0.019119263,0.019760132,0.17132568,0.27661133,0.17753601,0.053009033,0.035690308,0.20910645,0.03036499,17274.0,3646.691,219.08168,191.94005,1,Autism
17.94784,0.9918,0.17884137,0.4877562,29.615967,1093.1248,8.287872,0.008392334,0.02508545,0.022735596,0.17364502,0.23103333,0.18714905,0.06556702,0.042266846,0.20573425,0.038391113,21849.0,4032.1711,227.85117,193.01335,1,Autism
39.456635,0.99380046,0.2019033,0.49745026,42.037903,3176.1567,8.437231,0.00680542,0.021591187,0.017990112,0.16963196,0.25144958,0.17723083,0.055374146,0.03968811,0.22705078,0.033187866,16743.0,3058.0542,217.58858,162.49664,1,Autism
31.623682,0.9932369,0.1831054,0.46963713,41.491837,2334.9763,8.710492,0.006729126,0.022018433,0.019439697,0.16593933,0.27137756,0.17939758,0.057159424,0.037887573,0.20904541,0.03100586,21615.0,3589.1458,223.65042,189.52046,1,Autism
43.617832,0.99495095,0.18438545,0.4495652,60.66864,4316.1504,8.910554,0.006591797,0.0211792,0.019744873,0.16934204,0.2765503,0.17753601,0.054107666,0.033966064,0.21090698,0.030075073,17226.0,3602.6492,219.03676,192.17995,1,Autism
16.928692,0.9894759,0.17742458,0.49484867,23.605453,803.00934,8.232209,0.008361816,0.0256958,0.024276733,0.17272949,0.22348022,0.18319702,0.06958008,0.042404175,0.21000671,0.040267944,22061.0,4334.232,226.04884,193.2598,1,Autism
54.28318,0.9947429,0.17573817,0.4465853,69.52237,5160.5874,9.169014,0.007385254,0.021743774,0.019729614,0.16792297,0.2822876,0.17320251,0.055511475,0.03541565,0.20428467,0.03251648,14587.0,3981.2178,213.5324,209.69922,1,Autism
37.74208,0.9931866,0.18583107,0.47206572,45.37558,2766.255,8.73209,0.007369995,0.020828247,0.020370483,0.16996765,0.26190186,0.17771912,0.05697632,0.038467407,0.21304321,0.033355713,21004.0,3312.5344,225.93944,188.17378,1,Autism
49.536995,0.9952393,0.17136073,0.44170225,70.290344,5200.596,9.263106,0.007293701,0.021057129,0.021865845,0.17016602,0.2816925,0.17874146,0.05519104,0.03504944,0.19920349,0.02973938,19316.0,2845.2368,203.87077,200.8554,1,Autism
18.739721,0.9927281,0.17429782,0.4849026,34.109497,1287.5437,8.291341,0.008605957,0.024642944,0.022537231,0.17350769,0.23320007,0.18312073,0.06826782,0.042526245,0.20489502,0.03869629,23188.0,4142.296,234.86406,194.11263,1,Autism
43.85778,0.9954589,0.19547676,0.47723392,60.12744,4823.3545,8.626582,0.006652832,0.019805908,0.01789856,0.170578,0.27096558,0.17163086,0.0521698,0.038101196,0.22193909,0.030258179,12909.0,3528.9153,214.81142,192.92395,1,Autism
51.913464,0.99518937,0.19478306,0.47198805,63.57553,5389.5674,8.6989155,0.0072631836,0.021011353,0.018707275,0.16635132,0.27001953,0.17492676,0.05291748,0.037826538,0.21931458,0.031661987,14863.0,4021.3132,215.68118,183.85818,1,Autism
23.714615,0.9926922,0.18161094,0.47811332,35.14836,1620.509,8.509251,0.0074005127,0.02305603,0.022521973,0.173172,0.24943542,0.18009949,0.05961609,0.04109192,0.20967102,0.033935547,21539.0,3874.6858,230.97055,193.48631,1,Autism
43.798775,0.9954681,0.19536695,0.47875047,60.138504,4826.73,8.625119,0.006790161,0.019927979,0.01651001,0.17094421,0.27212524,0.17288208,0.052017212,0.03741455,0.22088623,0.03050232,12023.0,3418.0623,215.1144,193.66664,1,Autism
53.921936,0.9948687,0.17728356,0.44978315,69.28174,5251.6016,9.126767,0.0075531006,0.021972656,0.01965332,0.1651001,0.27844238,0.17704773,0.05496216,0.035568237,0.20735168,0.032348633,13430.0,3758.0452,236.87932,211.38254,1,Autism
28.688204,0.99483275,0.17816086,0.48576903,50.477783,2774.272,8.4191885,0.00793457,0.023803711,0.021865845,0.17312622,0.24461365,0.17715454,0.062210083,0.042236328,0.20829773,0.038757324,20516.0,4723.9204,228.67847,188.47824,1,Autism
36.113647,0.99260473,0.19493616,0.47993284,40.222656,2437.8145,8.580791,0.0068359375,0.020996094,0.018951416,0.16682434,0.26341248,0.17619324,0.055923462,0.038208008,0.22061157,0.032043457,19662.0,3712.3416,219.48341,178.9719,1,Autism
48.41129,0.99505174,0.18575202,0.46507373,63.94461,4887.6826,8.880236,0.0074920654,0.021316528,0.020248413,0.16835022,0.26786804,0.17414856,0.05606079,0.03730774,0.21461487,0.032592773,22056.0,3177.9668,226.45622,187.58844,1,Autism
53.76947,0.99528134,0.17698339,0.4478143,71.66809,5694.3345,9.149901,0.0067749023,0.020401001,0.020309448,0.16575623,0.2893219,0.17385864,0.052734375,0.03579712,0.2041626,0.030883789,20945.0,3985.5913,229.16043,191.54858,1,Autism
49.505207,0.99341387,0.17773,0.44437504,53.184357,3753.9773,9.158552,0.0070495605,0.020690918,0.020355225,0.16921997,0.28475952,0.17408752,0.054656982,0.03678894,0.20283508,0.029556274,21530.0,3554.1812,222.18723,193.5629,1,Autism
23.72915,0.9926862,0.18372793,0.47886103,35.15828,1620.2107,8.502327,0.007522583,0.022018433,0.020980835,0.17192078,0.24757385,0.18222046,0.060897827,0.039031982,0.21282959,0.035003662,21379.0,3841.7446,229.88889,194.08778,1,Autism
47.73816,0.99415004,0.18680447,0.45979235,54.293396,4075.1184,8.968423,0.0067596436,0.019241333,0.018997192,0.17071533,0.2755432,0.17744446,0.053497314,0.036071777,0.21229553,0.029434204,19987.0,3277.375,227.72716,188.77682,1,Autism
12.542264,0.99125034,0.2520381,0.58605605,15.538559,714.64825,6.687255,0.0067443848,0.021209717,0.0155181885,0.17733765,0.19148254,0.17060852,0.058654785,0.046051025,0.27905273,0.033340454,13467.0,2516.2297,196.15742,133.07005,1,Autism
45.62143,0.99382615,0.18947788,0.47558177,52.395905,3690.321,8.713414,0.007003784,0.022537231,0.019515991,0.16952515,0.26071167,0.17500305,0.057281494,0.03970337,0.21627808,0.032440186,23353.0,2829.841,226.10852,183.41348,1,Autism
18.968628,0.99165154,0.18807946,0.50005025,27.237305,1134.1519,8.200118,0.008132935,0.02305603,0.021331787,0.17523193,0.23175049,0.1774292,0.06361389,0.04170227,0.22027588,0.037475586,21593.0,3386.837,237.59915,173.70465,1,Autism
29.840595,0.9946563,0.16513342,0.44931614,52.59001,2791.307,9.0489235,0.008102417,0.02218628,0.023986816,0.17108154,0.26434326,0.18121338,0.06163025,0.03691101,0.1962738,0.03427124,24561.0,3542.6553,239.68571,205.17485,1,Autism
51.800182,0.99519444,0.19408901,0.47377184,63.562943,5383.3438,8.689199,0.006942749,0.02104187,0.018112183,0.16677856,0.2689209,0.17662048,0.05429077,0.038101196,0.21812439,0.031066895,14693.0,3992.7507,216.68118,184.76624,1,Autism
51.502834,0.99522763,0.1947204,0.47514448,63.61238,5389.9287,8.684717,0.0070648193,0.020004272,0.018096924,0.16610718,0.27297974,0.17526245,0.0526886,0.038375854,0.21870422,0.030715942,14478.0,4000.4727,214.6383,184.49796,1,Autism
